Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_040287805.2	Cep104	342.6262239621561	-1.6133019735552263	0.24313205745745775	-6.635496735503566	3.234115272281697e-11	6.415607651997454e-09
XM_078032738.1	Mlycd	438.23533577088074	1.3829603648830329	0.2086313729925693	6.628726758809612	3.3859467623078975e-11	6.604853484341938e-09
XR_013429997.1	LOC120885074	70.9077294549508	-2.687581615653029	0.4062494478156025	-6.615594507522699	3.700614721582582e-11	6.98580559700041e-09
XR_013425731.1;XR_013425729.1	LOC120892394	234.53880052367927	3.1013082667694456	0.46872154490584506	6.616525953361977	3.677383375385939e-11	6.98580559700041e-09
XR_013437059.1;XR_013437058.1	LOC144376508	48.635351267493654	-2.533481053920342	0.38328973799173977	-6.609832726528516	3.8475452251411405e-11	7.147884018262207e-09
XR_013428747.1;XR_013428746.1	LOC144369269	83.43298742479743	3.561999332820664	0.5394954567988023	6.602464002118677	4.043794889672696e-11	7.395089904488944e-09
XM_078038507.1;XM_078038505.1	Sh3bp5	549.5684190317196	-1.4348650645075285	0.21783413775480215	-6.586961434495805	4.489188255392102e-11	8.083301437093717e-09
XM_005331169.5	Mcl1	312.74635466276794	-1.321916536965532	0.20403745730475126	-6.4787934256165105	9.245898387261763e-11	1.6396059806744195e-08
XR_013437630.1;XR_013437631.1	LOC120889985	333.79449233831474	1.1520599353638399	0.17791951990464674	6.475174483279119	9.47024410734655e-11	1.6543244333191646e-08
XM_005339448.5	Rasd1	57.5940692918401	-2.792575168289581	0.43146075948034013	-6.472373459067318	9.647530855749054e-11	1.6605103108189254e-08
XM_005322058.5	Mdh1	496.80835801414764	-1.0955625033474312	0.1694854478016375	-6.464050557483003	1.0193678956864967e-10	1.7290843262485156e-08
XM_078032603.1	Zfhx3	3651.1089671417576	-0.9911589257015545	0.15580317550189607	-6.361609270855282	1.996507972084168e-10	3.3381613293247286e-08
XM_078045957.1	Stx3	188.3529538916963	-1.4128129488620107	0.22236411543077803	-6.353601371898604	2.1033146672173803e-10	3.4672105443820024e-08
XM_078034033.1	G6pd	49.737517181840154	-2.2346558490350428	0.35289471058007704	-6.332358581860825	2.41441553183692e-10	3.9247665811971267e-08
XM_078030292.1;XM_078030291.1;XM_078030290.1	LOC120886254	123.20787568974623	2.353654679224673	0.3740175481255149	6.292899065887734	3.115909599911591e-10	4.995699446214419e-08
XM_078023514.1	Sephs1	456.95271976689406	1.0585623312613088	0.16868926197866477	6.275220597000371	3.4913892209155766e-10	5.522056681296744e-08
XM_040273721.2;XM_040273723.2;XM_005325676.5	Ranbp3l	197.03285196741504	-2.9752009661069914	0.47738421285622945	-6.232298609763647	4.596402466364667e-10	7.172839262177609e-08
XM_078040340.1;XM_021726736.3;XM_078040361.1	Usp54	746.4434306072653	-1.3501207840751277	0.21879602694760905	-6.170682360692115	6.799590057974104e-10	1.047136868928012e-07
XM_005317608.3	Il22ra1	104.30593325715135	-1.6214610506157967	0.2641394898778462	-6.138654433555757	8.322338241298211e-10	1.264995412677328e-07
XM_078022023.1;XM_078022020.1	Trim2	2016.5959267456712	-1.298822993560033	0.21281620740387105	-6.103026688635595	1.0407845491507047e-09	1.5617105593922882e-07
XM_078050290.1;XM_078050291.1;XM_078050289.1	Carmil3	330.2669823345679	-2.8186103881478264	0.4620453350276552	-6.100289678239304	1.0587641122177886e-09	1.5685791353667085e-07
XM_078018332.1	Rab17	169.55402608303567	-1.9698666697870026	0.323468756226789	-6.089820521663917	1.1303733937589336e-09	1.65373627506932e-07
XM_078037245.1;XM_078037238.1	LOC101969416	45.715110637964585	-3.1650679251164	0.5211076136968473	-6.073731877879775	1.2497132529745266e-09	1.8057130886075455e-07
XM_005319195.5	Eepd1	1592.9349139769677	1.1401106891953408	0.18777249383564243	6.071766241722717	1.265109990309456e-09	1.8057130886075455e-07
XM_005323213.5	Mogat2	123.82379628551745	-2.5817173951172245	0.42846789295174714	-6.025462905356996	1.686262911226449e-09	2.377833869035465e-07
XM_013361861.4	Scap	477.11539852449727	-1.2593625711696375	0.20957550222043458	-6.0091115508577975	1.8654274541120185e-09	2.5991622527294126e-07
XM_005337880.5	Meiob	119.38536983101586	-1.7501709302287543	0.2921508463648303	-5.990641314258548	2.0901516638970516e-09	2.8780158910883634e-07
XM_005322265.3	Gcat	268.1622312630129	2.9067684778847886	0.4863445290740624	5.97676812242322	2.2760780522044203e-09	3.097583432907039e-07
XR_013428095.1	LOC144368292	56.268734519967495	2.6011435343598186	0.436346750838139	5.9611846068832115	2.5041586548954883e-09	3.3688129766548036e-07
XR_005732672.2	LOC110599517	99.13209347223557	1.8491699446236485	0.3107626446339022	5.950425434183334	2.6744639516081846e-09	3.5570370556388856e-07
XR_013437940.1	LOC144377206	169.99276694365537	-2.3181001954460188	0.3898555984924096	-5.946048240451654	2.7469322363200432e-09	3.612370212796605e-07
XM_078014610.1;XM_078014611.1;XM_078014612.1;XM_005325014.5	Soat2	152.31313547810547	1.847577785413269	0.3111168597960994	5.938533149968598	2.875835075116186e-09	3.739863746573316e-07
XM_078027945.1	St3gal5	1225.858310267308	-1.0374096605107248	0.17513490030061768	-5.923489028914392	3.1518176616846297e-09	4.0537224079513085e-07
XM_040294268.2	Kynu	3965.645008905913	-1.5800902021248764	0.2671738835159925	-5.914089286463867	3.337168325663084e-09	4.245458487343558e-07
XM_021732646.3	LOC101963741	374.71854138512657	-1.8891864207725315	0.32002875174371725	-5.903177169173269	3.5656699385109693e-09	4.4873764473475683e-07
XM_078039761.1	Upp1	288.9908022009961	1.3782518694482828	0.23373858956929067	5.896552520437396	3.7117465267033802e-09	4.6215192923974855e-07
XR_013440533.1	LOC144378627	279.69960141986206	3.236936334040864	0.5500472344495643	5.884833394863055	3.984551657404581e-09	4.908967641922443e-07
XR_013437872.1	Dele1	470.78273235089483	1.0140180423594862	0.1723758002237245	5.882600927992237	4.038689034799825e-09	4.92383504826012e-07
XM_078023528.1	Mcm10	375.0211731402178	-2.256810637386602	0.3856174064887728	-5.8524604942912735	4.84353320063838e-09	5.844197173223876e-07
XM_005330964.5	Bhlhe40	794.8656142891845	-2.1484834367029615	0.3674629077188341	-5.8468035591414935	5.011086851665979e-09	5.924218233525113e-07
XM_005329541.5	Aacs	971.0764839592811	-5.450804527197506	0.9320099054460601	-5.848440553417455	4.962029103613569e-09	5.924218233525113e-07
XM_005342325.5	LOC101972936	152.3222476664594	1.2761591396063041	0.21853691849078308	5.839558590006049	5.233930801278817e-09	6.125792609816728e-07
